Partner_ID,Partner_Name,Intern_ID,Intern_Name,Intern_Assigned_To,Service_Type,Fee_Charged,Payment_Status,Country,Start_Date,End_Date,Intern_Hours,Feedback_Rating
P001,TechBridge,I1814,Travis Lucero,TechBridge,Cloud Migration,USD1894,Paid,United States,2025-07-05,2025-08-18,,
P003,InfinitX,I1815,James Scott,InfinitX,Cloud Migration,$1580,Paid,Nigeria,2024-05-12,2025-08-21,,5
P006,InfinitX,I1816,Sabrina Miller,InfinitX,Social Media,540USD,Pending,Canada,2024-05-13,2025-12-12,1160.0,4
P004,CloudSoft,I1817,Stephen Pratt,CloudSoft,Growth Strategy,$1909,Failed,U.K.,2024-07-19,2024-12-06,,excellent
P001,DataCore,I1818,Crystal Nelson,DataCore,Cloud Migration,689,Pending,USA,2025-08-27,2025-09-03,,bad
P006,Green Energy,I1819,Jessica Sexton DVM,Green Energy,SEO,1619USD,Fail,United States,2024-09-13,2025-11-07,1194.0,
P010,Skyline Inc.,I1820,,Skyline Inc.,Cloud Migration,USD119,Paid,Canada,2025-07-26,2025-09-16,1082.0,
P006,TechBridge,I1821,Sarah Cook,TechBridge,Web Dev,USD1367,Failed,USA,2025-06-13,2025-12-14,,excellent
P002,Alpha Tech,I1822,Aaron Juarez,Alpha Tech,Analytics,1686,Pendig,Germany,2024-09-19,2024-12-17,618.0,5
P002,TechBridge,I1823,Francisco Leon,TechBridge,Growth Strategy,$1932,Pending,Canada,2024-06-06,2025-11-26,,1
P005,InfinitX,I1824,Jeffrey Cross,InfinitX,Growth Strategy,492USD,Pendig,Naija,2023-09-22,2023-12-13,,5
P004,CloudSoft,I1825,Joshua Bauer,CloudSoft,Cloud Migration,1351,Pending,Naija,2024-11-03,2025-11-18,915.0,4
P007,TechBridge,I1826,Robert Smith,TechBridge,Growth Strategy,$502,Failed,Nigeria,2025-03-10,2025-08-25,,1
P002,EcoTrans,I1827,Lindsey Snyder,EcoTrans,Social Media,USD397,Pendig,Canada,2024-04-23,2024-06-22,1190.0,poor
P008,EcoTrans,I1828,Douglas Newton,EcoTrans,Growth Strategy,645USD,Fail,Canada,2024-02-02,2024-11-04,459.0,
P007,EcoTrans,I1829,Angelica Lopez,EcoTrans,SEO,1503USD,Fail,Naija,2023-09-30,2024-06-07,457.0,
P004,InfinitX,I1830,Blake Young,InfinitX,Cloud Migration,1170,Pending,Nig,2024-09-11,2025-10-19,386.0,4
P003,TechBridge,I1831,Bobby Conley,TechBridge,SEO,USD1557,Pending,UK,2025-02-04,2025-07-18,669.0,4
P007,TechBridge,I1832,Susan Lee,TechBridge,Analytics,USD373,Fail,USA,2024-09-11,2025-03-17,,Good
P005,EcoTrans,I1833,Phillip Stein,EcoTrans,Web Dev,736,Paid,United States,2024-06-27,2025-09-05,672.0,1
P004,InfinitX,I1834,Suzanne Baird,InfinitX,Web Dev,1803USD,Paid,United States,2024-03-15,2025-02-03,676.0,5
P006,InfinitX,I1835,,InfinitX,Branding,USD528,Fail,UK,2024-04-30,2024-06-27,263.0,bad
P007,InfinitX,I1836,Steve Cameron,InfinitX,Analytics,1030USD,Failed,United States,2025-07-27,2025-08-02,,excellent
P010,Betta Ltd.,I1837,Stephanie Hughes,Betta Ltd.,Web Dev,738,Paid,Nig,2024-01-18,2024-04-02,,4
P006,DataCore,I1838,Louis Hanson,DataCore,Growth Strategy,$960,Pendig,United States,2024-07-06,2025-09-22,,
P005,Green Energy,I1839,Laura Gomez,Green Energy,Analytics,USD1422,Pendig,Naija,2024-11-28,2025-09-18,233.0,poor
P009,InfinitX,I1840,Kathryn Black,InfinitX,SEO,1996USD,Pendig,Naija,2024-06-07,2025-08-07,,1
P004,InfinitX,I1841,Rebecca Gomez,InfinitX,Web Dev,$1616,Fail,Germany,2025-02-27,2025-04-28,851.0,poor
P010,Green Energy,I1842,Douglas Greer,Green Energy,Masterclass,USD1167,Fail,Naija,2025-02-12,2025-03-06,26.0,3
P008,EcoTrans,I1843,Lauren Williams,EcoTrans,Growth Strategy,1901,Failed,USA,2023-12-17,2025-07-05,474.0,3
P004,Betta Ltd.,I1844,Melissa Shepard,Betta Ltd.,Social Media,USD1891,Pending,Nig,2024-10-01,2025-07-05,1074.0,
P009,Green Energy,I1845,Sandra Moody,Green Energy,Masterclass,1248USD,Fail,USA,2024-04-03,2024-07-28,757.0,3
P002,EcoTrans,I1846,,EcoTrans,Cloud Migration,1923USD,Failed,Nig,2024-09-08,2025-11-12,829.0,poor
P005,CloudSoft,I1847,Ashley Lester,CloudSoft,Growth Strategy,442,Paid,UK,2024-09-06,2024-12-18,,poor
P001,InfinitX,I1848,William Wallace,InfinitX,Social Media,$179,Pending,Nig,2023-11-11,2025-01-03,,2
P010,CloudSoft,I1849,Christopher Vargas,CloudSoft,Social Media,$855,Pendig,U.K.,2024-06-09,2024-09-21,698.0,poor
P007,Green Energy,I1850,Bethany Garcia,Green Energy,Social Media,1428USD,Fail,U.K.,2023-12-07,2025-12-14,,1
P002,DataCore,I1851,Danielle Austin,DataCore,Social Media,$1743,Pending,Nig,2024-09-11,2024-10-13,822.0,
P010,CloudSoft,I1852,Allison Brooks,CloudSoft,Cloud Migration,1259,Pendig,United States,2023-09-28,2024-06-08,,1
P008,DataCore,I1853,Brandi Cooper,DataCore,Growth Strategy,USD1230,Paid,Nigeria,2025-02-02,2025-06-17,1144.0,4
P009,DataCore,I1854,Joshua Shaw,DataCore,Growth Strategy,1409USD,Fail,Canda,2023-10-14,2024-12-21,1116.0,5
P005,Green Energy,I1855,Nathan Shea,Green Energy,Cloud Migration,1504,Pending,Naija,2024-03-27,2025-06-09,226.0,1
P009,Green Energy,I1856,Erin Hays,Green Energy,Cloud Migration,1566,Pendig,Nig,2025-07-16,2025-10-13,1180.0,4
P001,Betta Ltd.,I1857,Joshua Ayala,Betta Ltd.,SEO,USD540,Paid,Canada,2023-11-23,2025-07-07,133.0,4
P007,TechBridge,I1858,Jessica Navarro,TechBridge,Masterclass,1945USD,Failed,United States,2024-12-10,2025-10-03,39.0,3
P005,Alpha Tech,I1859,Ms. Kristina Charles,Alpha Tech,Web Dev,USD1262,Paid,Canada,2024-08-13,2025-03-28,106.0,bad
P001,Nova Systems,I1860,Cynthia Miller,Nova Systems,Masterclass,USD674,Failed,Canada,2025-06-18,2025-09-05,730.0,5
P003,DataCore,I1861,Thomas Walls,DataCore,Branding,1639USD,Paid,Naija,2024-11-13,2025-04-22,,4
P010,Nova Systems,I1862,Lynn Rodriguez,Nova Systems,Social Media,1691USD,Fail,Nig,2024-06-27,2025-10-11,,bad
P007,TechBridge,I1863,Robert Doyle,TechBridge,Social Media,1878USD,Paid,Canda,2024-07-29,2025-07-15,127.0,excellent
P005,TechBridge,I1864,Devon Campos,TechBridge,Web Dev,1846,Pendig,Canada,2024-05-05,2024-12-29,870.0,Good
P006,DataCore,I1865,Susan Eaton,DataCore,Growth Strategy,486USD,Paid,U.K.,2024-09-08,2025-10-16,,Good
P006,TechBridge,I1866,Lisa Coffey,TechBridge,Analytics,USD721,Pending,Germany,2025-01-30,2025-08-23,1110.0,poor
P003,TechBridge,I1867,Mary Warren,TechBridge,Cloud Migration,1278,Failed,Canada,2024-02-23,2025-10-21,877.0,excellent
P005,Skyline Inc.,I1868,John Anderson,Skyline Inc.,Web Dev,USD1343,Paid,U.K.,2024-03-13,2025-01-27,280.0,poor
P004,Betta Ltd.,I1869,Jonathan Brown,Betta Ltd.,Analytics,$533,Failed,UK,2023-10-02,2025-06-01,474.0,bad
P005,EcoTrans,I1870,Michael Fischer,EcoTrans,SEO,977USD,Pending,United States,2024-09-27,2025-07-31,118.0,2
P008,CloudSoft,I1871,Ricky Williams,CloudSoft,SEO,USD1623,Pending,United States,2024-11-16,2025-05-31,320.0,excellent
P001,Betta Ltd.,I1872,Terry Preston,Betta Ltd.,Analytics,USD175,Pending,Germany,2024-01-17,2025-12-12,,4
P006,Nova Systems,I1873,Andrew Adams,Nova Systems,Social Media,$1996,Fail,U.K.,2024-05-21,2024-12-05,,2
P003,Nova Systems,I1874,Bradley Wilkinson,Nova Systems,Branding,USD1669,Fail,Germany,2024-07-11,2025-11-09,,
P001,DataCore,I1875,Rebecca Stanton,DataCore,Branding,1845,Fail,USA,2023-10-09,2023-12-17,1119.0,2
P002,EcoTrans,I1876,Brooke Patterson,EcoTrans,SEO,$290,Fail,United States,2023-11-08,2024-02-24,261.0,1
P002,TechBridge,I1877,Jennifer Serrano,TechBridge,Branding,490,Fail,Germany,2025-08-18,2025-09-02,974.0,bad
P008,Nova Systems,I1878,Jodi Hull,Nova Systems,Web Dev,$1683,Paid,U.K.,2024-03-01,2024-04-07,,excellent
P001,CloudSoft,I1879,Steven Pierce,CloudSoft,Analytics,USD1631,Pendig,UK,2024-06-04,2024-12-05,,
P004,CloudSoft,I1880,Kevin Hahn,CloudSoft,Web Dev,USD1999,Paid,USA,2024-03-04,2024-03-10,400.0,5
P010,CloudSoft,I1881,Teresa Norton,CloudSoft,Analytics,USD1766,Pendig,Nigeria,2024-01-17,2024-07-20,390.0,poor
P002,Nova Systems,I1882,Christine Scott,Nova Systems,Masterclass,1534,Fail,United States,2025-07-01,2025-09-01,,Good
P010,TechBridge,I1883,Lindsey White DDS,TechBridge,Cloud Migration,191,Fail,UK,2025-06-28,2025-09-14,335.0,poor
P005,Green Energy,I1884,Mary Parsons,Green Energy,SEO,1868,Fail,Naija,2024-03-04,2025-07-07,78.0,5
P008,DataCore,I1885,,DataCore,Growth Strategy,1572,Failed,Nigeria,2024-01-07,2025-02-04,,
P006,Green Energy,I1886,Christopher Morris,Green Energy,Branding,USD1471,Paid,Canada,2024-08-23,2025-07-19,695.0,bad
P003,Skyline Inc.,I1887,Leonard Herring,Skyline Inc.,Social Media,1015USD,Paid,Nig,2025-02-07,2025-04-10,,excellent
P007,Skyline Inc.,I1888,David Nelson,Skyline Inc.,SEO,USD1653,Pendig,Nig,2025-07-01,2025-09-09,94.0,3
P010,Betta Ltd.,I1889,David Perez,Betta Ltd.,Analytics,1035USD,Pending,USA,2024-10-05,2024-10-20,884.0,Good
P001,Green Energy,I1890,Stephen Riley,Green Energy,Social Media,USD1700,Failed,Canda,2025-05-30,2025-09-20,,4
P004,TechBridge,I1891,Brian Bennett,TechBridge,Cloud Migration,1282,Fail,Germany,2024-03-19,2025-10-08,,2
P001,Skyline Inc.,I1892,Brittany Wyatt,Skyline Inc.,Analytics,1504USD,Pending,USA,2024-11-10,2024-12-22,488.0,
P005,CloudSoft,I1893,Robert Krueger,CloudSoft,Masterclass,$1853,Pending,USA,2024-08-07,2025-10-15,684.0,Good
P007,Green Energy,I1894,Kimberly Mcdonald,Green Energy,Analytics,$546,Pendig,Germany,2025-08-02,2025-08-13,,Good
P008,Skyline Inc.,I1895,Amy Schmidt,Skyline Inc.,Web Dev,$405,Fail,United States,2024-04-13,2025-10-14,914.0,2
P006,TechBridge,I1896,Sara Lynch,TechBridge,Web Dev,$846,Fail,Nig,2024-08-27,2025-08-19,,Good
P001,Skyline Inc.,I1897,,Skyline Inc.,Social Media,$1940,Pendig,Canada,2024-12-20,2025-07-29,,poor
P006,InfinitX,I1898,Jeremiah Skinner DDS,InfinitX,Social Media,1809USD,Pendig,United States,2025-02-23,2025-07-31,,2
P002,CloudSoft,I1899,Donald Wagner,CloudSoft,SEO,1810,Pending,U.K.,2024-03-20,2025-08-10,75.0,1
P002,InfinitX,I1900,Ashley Woods,InfinitX,Masterclass,360,Paid,United States,2024-02-18,2025-06-20,644.0,bad
P003,Nova Systems,I1901,Charles Smith,Nova Systems,Cloud Migration,USD1959,Paid,United States,2024-08-14,2024-09-16,16.0,4
P007,Alpha Tech,I1902,Justin Williams,Alpha Tech,Masterclass,1085USD,Pending,United States,2025-05-27,2025-07-28,1120.0,poor
P003,Betta Ltd.,I1903,Craig Martin,Betta Ltd.,Masterclass,$452,Pendig,Nig,2024-02-29,2025-09-19,983.0,1
P001,Green Energy,I1904,Michael Ayers,Green Energy,Masterclass,337USD,Paid,Nig,2025-02-27,2025-07-11,43.0,1
P010,Betta Ltd.,I1905,Victor Flores,Betta Ltd.,Growth Strategy,904USD,Pending,Canada,2024-05-01,2025-11-07,277.0,2
P007,Green Energy,I1906,Erika Hobbs,Green Energy,Masterclass,$1843,Failed,Germany,2024-11-12,2024-12-13,628.0,excellent
P007,Alpha Tech,I1907,Keith Turner,Alpha Tech,SEO,$1813,Paid,Nigeria,2023-12-10,2025-05-24,,
P010,TechBridge,I1908,Ryan Harris,TechBridge,Web Dev,1864,Fail,Canada,2025-01-19,2025-04-06,638.0,1
P007,Green Energy,I1909,Kristopher Hill,Green Energy,Social Media,402USD,Pending,Germany,2025-07-05,2025-12-01,1035.0,4
P001,EcoTrans,I1910,,EcoTrans,Web Dev,1111USD,Paid,USA,2025-08-25,2025-09-27,,4
P009,Nova Systems,I1911,Rebecca Harris,Nova Systems,Branding,USD254,Failed,Nig,2025-07-14,2025-12-14,,3
P003,Alpha Tech,I1912,Andrew Villarreal,Alpha Tech,Branding,316,Fail,United States,2024-03-09,2024-08-17,912.0,2
P005,EcoTrans,I1913,Jordan Sexton,EcoTrans,Social Media,1343USD,Failed,U.K.,2024-10-15,2024-12-29,478.0,Good
P004,CloudSoft,I1914,Edgar Thompson,CloudSoft,SEO,$240,Fail,UK,2025-07-28,2025-09-03,1035.0,Good
P005,Nova Systems,I1915,Mia Brown,Nova Systems,Web Dev,1822,Fail,Canada,2024-11-13,2024-11-23,1046.0,5
P007,Green Energy,I1916,Bradley Porter,Green Energy,Masterclass,$1549,Fail,Canada,2025-01-30,2025-05-31,803.0,Good
P005,DataCore,I1917,Jeffrey Burton,DataCore,Social Media,$290,Paid,UK,2024-04-17,2025-02-12,809.0,excellent
P010,InfinitX,I1918,Kara Hester,InfinitX,SEO,362USD,Failed,United States,2024-05-14,2025-01-14,794.0,Good
P002,Alpha Tech,I1919,Kimberly Long,Alpha Tech,Social Media,$714,Pending,USA,2023-09-20,2024-08-16,107.0,3
P001,Green Energy,I1920,Jessica Baker,Green Energy,Analytics,378USD,Fail,United States,2025-08-31,2025-10-08,,3
P009,TechBridge,I1921,Nicole Barker,TechBridge,Cloud Migration,1715,Pendig,USA,2024-10-25,2024-11-12,,Good
P008,CloudSoft,I1922,Christine Howard,CloudSoft,Web Dev,1913USD,Pending,Germany,2024-12-16,2025-11-06,,excellent
P004,CloudSoft,I1923,Colton Benton,CloudSoft,Branding,291,Pendig,USA,2023-09-23,2025-03-16,,3
P003,Green Energy,I1924,Brian Vaughn,Green Energy,Masterclass,1127,Failed,Canda,2024-12-18,2025-10-02,119.0,5
P010,Green Energy,I1925,Jerry Bush,Green Energy,SEO,$1258,Fail,Naija,2024-11-03,2025-03-01,257.0,poor
P003,TechBridge,I1926,Fernando Chapman,TechBridge,Masterclass,$1885,Pendig,UK,2024-05-27,2024-10-09,,4
P009,EcoTrans,I1927,Nicole Salas,EcoTrans,Branding,USD1068,Paid,Nig,2023-10-06,2025-01-08,1089.0,5
P003,Green Energy,I1928,Elizabeth Mccormick,Green Energy,Cloud Migration,1659,Pendig,Germany,2025-03-16,2025-06-03,825.0,1
P009,InfinitX,I1929,Kimberly Rios,InfinitX,Masterclass,$884,Pendig,Canada,2024-01-09,2024-08-24,698.0,4
P006,Skyline Inc.,I1930,Heather Thornton,Skyline Inc.,Branding,USD1373,Fail,Nigeria,2024-03-17,2025-02-04,43.0,5
P009,EcoTrans,I1931,Scott Mcintosh,EcoTrans,Cloud Migration,1558,Failed,U.K.,2024-10-10,2025-10-10,,3
P006,Nova Systems,I1932,Kimberly Weaver,Nova Systems,Web Dev,USD484,Failed,Nig,2024-05-19,2025-09-26,446.0,4
P004,Green Energy,I1933,Vincent Delgado,Green Energy,Masterclass,1385USD,Fail,UK,2023-10-15,2025-02-26,,4
P007,EcoTrans,I1934,Casey Alvarez,EcoTrans,SEO,$1197,Paid,U.K.,2025-03-15,2025-06-14,1123.0,1
P008,CloudSoft,I1935,Kenneth Davis,CloudSoft,Branding,$1245,Fail,Naija,2025-05-21,2025-11-01,824.0,5
P010,TechBridge,I1936,John Pruitt,TechBridge,Analytics,1765,Failed,U.K.,2025-01-06,2025-04-08,,excellent
P005,InfinitX,I1937,Dr. Katherine Sanchez,InfinitX,Analytics,USD313,Pendig,Canada,2024-09-13,2024-12-23,1073.0,
P009,Betta Ltd.,I1938,Grace Vazquez,Betta Ltd.,SEO,USD1811,Pendig,Canada,2023-11-01,2024-03-06,353.0,5
P005,Betta Ltd.,I1939,Teresa Stanley,Betta Ltd.,Masterclass,1997,Pendig,Canada,2024-09-13,2025-05-20,1199.0,4
P001,Betta Ltd.,I1940,Scott Padilla,Betta Ltd.,Analytics,USD366,Fail,UK,2023-12-16,2024-03-04,842.0,
P007,Skyline Inc.,I1941,Edward Ali,Skyline Inc.,Branding,$111,Failed,Canada,2025-09-06,2025-12-06,208.0,2
P010,Alpha Tech,I1942,Laura James,Alpha Tech,Analytics,1765,Pendig,Naija,2024-01-17,2024-12-27,1154.0,
P009,Nova Systems,I1943,Rachel Hanson,Nova Systems,Cloud Migration,1261USD,Pendig,Canda,2024-04-22,2024-10-15,903.0,bad
P007,InfinitX,I1944,Erika Johnson,InfinitX,Web Dev,USD1539,Paid,Canda,2024-01-28,2025-03-28,,5
P005,Nova Systems,I1945,Joyce Miller,Nova Systems,Web Dev,1744USD,Pendig,Nigeria,2025-07-18,2025-11-26,,bad
P008,Alpha Tech,I1946,Lindsey Rodriguez,Alpha Tech,Cloud Migration,$1963,Fail,Germany,2024-07-01,2024-08-17,1116.0,Good
P002,DataCore,I1947,Jeff Taylor,DataCore,Analytics,1523USD,Pending,Germany,2024-02-16,2024-10-06,886.0,poor
P009,CloudSoft,I1948,Deanna Pham,CloudSoft,Cloud Migration,585,Paid,Germany,2025-02-25,2025-06-02,,3
P003,InfinitX,I1949,Michael Lindsey,InfinitX,Web Dev,1509,Failed,U.K.,2023-11-26,2024-12-04,,1
P003,Green Energy,I1950,Sonya Pennington,Green Energy,Branding,USD970,Paid,U.K.,2025-04-04,2025-10-25,735.0,Good
P002,CloudSoft,I1951,Monica Erickson,CloudSoft,SEO,861,Fail,UK,2023-11-17,2024-11-12,922.0,4
P005,CloudSoft,I1952,Gabriel Vance,CloudSoft,Web Dev,1686,Pending,United States,2024-02-20,2024-10-12,,5
P008,Alpha Tech,I1953,Tina Hutchinson,Alpha Tech,Growth Strategy,$923,Failed,UK,2024-02-16,2024-07-31,444.0,Good
P001,Alpha Tech,I1954,David Nelson,Alpha Tech,Cloud Migration,220,Pending,Nigeria,2024-12-16,2025-03-21,255.0,excellent
P005,Nova Systems,I1955,Anthony Benton,Nova Systems,SEO,242USD,Pending,Naija,2024-02-27,2024-03-07,1001.0,1
P009,CloudSoft,I1956,Lindsey Spears,CloudSoft,Web Dev,$1352,Pending,Nigeria,2024-09-16,2024-10-18,293.0,
P006,Green Energy,I1957,Amanda Bush,Green Energy,Growth Strategy,146,Fail,Naija,2025-01-19,2025-05-05,1045.0,bad
P005,Alpha Tech,I1958,Sarah Alexander,Alpha Tech,Branding,$1763,Pendig,United States,2023-10-22,2024-03-02,944.0,3
P007,InfinitX,I1959,Maria Hernandez,InfinitX,SEO,$730,Fail,Canda,2023-09-28,2023-12-06,371.0,excellent
P007,CloudSoft,I1960,Adam Henderson,CloudSoft,Masterclass,USD1776,Pendig,United States,2024-02-22,2024-11-23,1117.0,3
P005,Skyline Inc.,I1961,Ashlee Brown,Skyline Inc.,Social Media,732,Pending,Canada,2024-02-06,2025-06-07,,5
P007,EcoTrans,I1962,Carol Price,EcoTrans,Branding,600,Paid,Canada,2025-08-12,2025-10-14,638.0,5
P010,Skyline Inc.,I1963,Jodi Murphy,Skyline Inc.,Masterclass,1291,Pending,Nigeria,2024-10-06,2025-08-28,1076.0,3
P001,TechBridge,I1964,Lauren Snyder,TechBridge,Branding,450USD,Failed,Nigeria,2024-04-25,2024-08-22,865.0,1
P002,Skyline Inc.,I1965,Joshua Mccall,Skyline Inc.,Analytics,USD963,Fail,Germany,2024-12-30,2025-07-30,162.0,poor
P004,Skyline Inc.,I1966,Alexandra Ferguson,Skyline Inc.,Web Dev,730USD,Failed,Canda,2024-07-24,2025-01-29,312.0,1
P005,Skyline Inc.,I1967,Monique Rogers,Skyline Inc.,Branding,897USD,Failed,U.K.,2024-01-27,2025-09-26,149.0,4
P003,Skyline Inc.,I1968,Kenneth Wilson,Skyline Inc.,Masterclass,992,Pendig,Nig,2024-03-27,2025-07-24,310.0,poor
P005,InfinitX,I1969,David Marshall,InfinitX,Branding,USD1664,Paid,USA,2025-02-08,2025-08-31,178.0,4
P007,Nova Systems,I1970,Benjamin Ramirez,Nova Systems,Social Media,USD902,Paid,Germany,2024-01-21,2024-11-17,,3
P004,InfinitX,I1971,Carrie Schmidt,InfinitX,Analytics,1890USD,Pendig,Germany,2024-08-26,2025-04-08,185.0,bad
P010,InfinitX,I1972,Eric Porter,InfinitX,Branding,$1316,Pending,Canada,2024-08-02,2025-01-17,1043.0,excellent
P007,Green Energy,I1973,Megan Farmer,Green Energy,SEO,1746,Pendig,Canda,2024-12-19,2025-06-26,623.0,5
P006,CloudSoft,I1974,Kaitlyn Willis,CloudSoft,SEO,1103,Pending,Naija,2024-08-18,2025-01-19,,1
P008,CloudSoft,I1975,Lee Novak,CloudSoft,Branding,284USD,Pending,Germany,2024-07-31,2025-10-11,782.0,
P009,Green Energy,I1976,Chad Herman,Green Energy,Growth Strategy,971,Pendig,USA,2024-01-29,2024-03-07,21.0,excellent
P006,Betta Ltd.,I1977,Michael Tate,Betta Ltd.,Cloud Migration,265,Fail,United States,2025-03-30,2025-10-17,,1
P007,EcoTrans,I1978,Kenneth Hughes,EcoTrans,Branding,USD334,Pending,Nig,2024-08-06,2025-03-13,210.0,
P007,EcoTrans,I1979,Steven Munoz,EcoTrans,Masterclass,1366,Pendig,Nigeria,2024-06-29,2025-04-05,309.0,3
P005,EcoTrans,I1980,Steven Brown,EcoTrans,SEO,USD1251,Paid,Germany,2025-08-14,2025-09-19,289.0,4
P006,EcoTrans,I1981,David Price,EcoTrans,Analytics,USD1528,Pending,USA,2024-11-06,2025-03-15,1143.0,2
P005,CloudSoft,I1982,Jessica Bell,CloudSoft,Growth Strategy,USD1697,Pendig,Nigeria,2024-06-03,2024-10-06,438.0,
P003,Green Energy,I1983,Nicole Butler,Green Energy,Social Media,USD391,Failed,Germany,2024-07-22,2024-08-11,122.0,3
P002,CloudSoft,I1984,Travis Turner MD,CloudSoft,Growth Strategy,$759,Pendig,Naija,2024-07-15,2025-03-28,,excellent
P005,InfinitX,I1985,Alfred Mann,InfinitX,Branding,1612USD,Fail,U.K.,2024-02-05,2025-02-12,657.0,2
P003,Green Energy,I1986,Matthew Torres,Green Energy,Social Media,USD1810,Paid,USA,2024-12-12,2025-06-11,1035.0,
P002,TechBridge,I1987,Vincent Riley,TechBridge,Growth Strategy,1328USD,Pendig,UK,2024-01-20,2025-07-02,348.0,4
P003,Betta Ltd.,I1988,Dr. Amy Nielsen,Betta Ltd.,Branding,1640USD,Fail,Naija,2024-01-06,2024-06-06,323.0,bad
P008,InfinitX,I1989,Daniel Chavez,InfinitX,Web Dev,681,Paid,Canda,2025-04-16,2025-11-17,,Good
P004,TechBridge,I1990,Alexandra Young,TechBridge,Growth Strategy,1667USD,Pendig,Nig,2024-11-12,2025-07-16,797.0,excellent
P005,DataCore,I1991,William Stuart,DataCore,Web Dev,1920,Pending,U.K.,2025-05-24,2025-08-31,322.0,5
P004,CloudSoft,I1992,Thomas Williams,CloudSoft,Branding,1247,Pendig,Naija,2023-11-27,2024-05-27,,4
P007,Betta Ltd.,I1993,Christopher Mills,Betta Ltd.,Social Media,$220,Fail,United States,2024-01-06,2024-05-28,745.0,poor
P007,Nova Systems,I1994,Stephanie White,Nova Systems,Social Media,USD617,Paid,Naija,2025-03-29,2025-05-28,156.0,5
P003,Green Energy,I1995,Mr. Ronald Montoya,Green Energy,Cloud Migration,1911USD,Failed,Nigeria,2024-09-27,2025-07-16,272.0,4
P007,TechBridge,I1996,,TechBridge,Cloud Migration,1376USD,Pending,Canada,2024-01-20,2025-11-25,329.0,excellent
P007,InfinitX,I1997,Lauren Mclaughlin,InfinitX,SEO,960,Failed,Canada,2025-03-19,2025-04-28,52.0,Good
P007,Nova Systems,I1998,Jeffrey Johnson,Nova Systems,Web Dev,USD407,Pendig,Germany,2025-08-14,2025-10-23,347.0,1
P004,DataCore,I1999,William Middleton,DataCore,Masterclass,988USD,Paid,Canada,2024-05-05,2025-12-03,,5
P005,Nova Systems,I2000,Amanda Torres,Nova Systems,SEO,1026USD,Pending,U.K.,2025-02-25,2025-04-10,1013.0,poor
P007,Skyline Inc.,I2001,,Skyline Inc.,Masterclass,873,Fail,Nigeria,2025-09-08,2025-09-29,625.0,2
P007,Green Energy,I2002,Andrew Ayala,Green Energy,Social Media,729,Paid,Naija,2025-09-11,2025-10-30,480.0,2
P004,Green Energy,I2003,Elizabeth Davis,Green Energy,Branding,460,Failed,UK,2025-09-11,2025-10-08,225.0,1
P002,Green Energy,I2004,Craig Adams,Green Energy,Masterclass,1831USD,Pending,Naija,2024-12-28,2025-04-12,783.0,3
P007,InfinitX,I2005,Catherine Oneill,InfinitX,Cloud Migration,$208,Pending,Nigeria,2024-02-02,2025-02-17,,5
P007,Alpha Tech,I2006,Christine Thomas,Alpha Tech,Web Dev,1702,Pending,U.K.,2024-06-09,2025-07-13,396.0,Good
P004,DataCore,I2007,Teresa Horton,DataCore,Branding,USD800,Fail,USA,2024-09-27,2025-05-03,,bad
P003,EcoTrans,I2008,Rebecca Wheeler,EcoTrans,Branding,1974,Pending,United States,2024-02-09,2025-02-17,1151.0,excellent
P005,Skyline Inc.,I2009,Peter Brown,Skyline Inc.,Analytics,303USD,Failed,USA,2025-01-30,2025-06-04,298.0,bad
P010,Betta Ltd.,I2010,Christopher Martinez,Betta Ltd.,Social Media,1528USD,Failed,USA,2024-02-16,2024-03-01,39.0,4
P010,InfinitX,I2011,Joy Salazar,InfinitX,SEO,1384,Pendig,Canada,2023-11-06,2024-10-29,,1
P005,Betta Ltd.,I2012,Shannon Sherman,Betta Ltd.,Social Media,USD978,Failed,Nigeria,2025-07-21,2025-10-09,196.0,3
P010,Nova Systems,I2013,Michael Tyler,Nova Systems,Cloud Migration,988USD,Paid,Germany,2025-01-05,2025-04-07,,5
P006,DataCore,I2014,Matthew Williams,DataCore,Branding,$1750,Paid,Canada,2023-11-17,2024-07-01,1110.0,poor
P004,Skyline Inc.,I2015,Jasmine Werner,Skyline Inc.,Growth Strategy,1718,Fail,Germany,2024-12-25,2025-01-14,,1
P009,CloudSoft,I2016,Nicholas Lyons,CloudSoft,Web Dev,$118,Fail,Canda,2023-11-12,2025-09-01,,5
P009,Green Energy,I2017,Jennifer Rubio,Green Energy,Cloud Migration,$854,Failed,Canada,2025-02-15,2025-09-04,55.0,4
P001,Betta Ltd.,I2018,Diane Delgado,Betta Ltd.,Growth Strategy,USD230,Failed,Naija,2025-06-01,2025-10-20,154.0,Good
P007,CloudSoft,I2019,Jesse Simon,CloudSoft,SEO,1816USD,Fail,UK,2025-02-27,2025-08-09,30.0,4
P008,InfinitX,I2020,Jonathon Schwartz,InfinitX,Analytics,USD488,Pendig,U.K.,2024-12-18,2025-03-31,834.0,Good
P004,Nova Systems,I2021,Denise Harper,Nova Systems,Growth Strategy,586USD,Fail,United States,2024-11-27,2025-03-28,1199.0,excellent
P002,Betta Ltd.,I2022,Harry Clark,Betta Ltd.,Cloud Migration,$578,Fail,Germany,2024-10-01,2025-02-17,,2
P003,EcoTrans,I2023,Nancy Koch,EcoTrans,SEO,$1500,Pending,U.K.,2023-11-25,2024-12-15,351.0,2
