Partner_ID,Partner_Name,Intern_ID,Intern_Name,Intern_Assigned_To,Service_Type,Fee_Charged,Payment_Status,Country,Start_Date,End_Date,Intern_Hours,Feedback_Rating
P003,Green Energy,I1986,Matthew Torres,Green Energy,Social Media,1810,Paid,United States,2024-12-12,2025-06-11,1035.0,3.0
P002,TechBridge,I1987,Vincent Riley,TechBridge,Growth Strategy,1328,Pending,United Kingdom,2024-01-20,2025-07-02,348.0,4.0
P003,Betta Ltd.,I1988,Dr. Amy Nielsen,Betta Ltd.,Branding,1640,Failed,Nigeria,2024-01-06,2024-06-06,323.0,2.0
P008,InfinitX,I1989,Daniel Chavez,InfinitX,Web Dev,681,Paid,Canada,2025-04-16,2025-11-17,482.5,3.0
P004,TechBridge,I1990,Alexandra Young,TechBridge,Growth Strategy,1667,Pending,Nigeria,2024-11-12,2025-07-16,797.0,5.0
P005,DataCore,I1991,William Stuart,DataCore,Web Dev,1920,Pending,United Kingdom,2025-05-24,2025-08-31,322.0,5.0
P004,CloudSoft,I1992,Thomas Williams,CloudSoft,Branding,1247,Pending,Nigeria,2023-11-27,2024-05-27,482.5,4.0
P007,Betta Ltd.,I1993,Christopher Mills,Betta Ltd.,Social Media,220,Failed,United States,2024-01-06,2024-05-28,745.0,1.0
P007,Nova Systems,I1994,Stephanie White,Nova Systems,Social Media,617,Paid,Nigeria,2025-03-29,2025-05-28,156.0,5.0
P003,Green Energy,I1995,Mr. Ronald Montoya,Green Energy,Cloud Migration,1911,Failed,Nigeria,2024-09-27,2025-07-16,272.0,4.0
P007,TechBridge,I1996,Unknown,TechBridge,Cloud Migration,1376,Pending,Canada,2024-01-20,2025-11-25,329.0,5.0
P007,InfinitX,I1997,Lauren Mclaughlin,InfinitX,SEO,960,Failed,Canada,2025-03-19,2025-04-28,52.0,3.0
P007,Nova Systems,I1998,Jeffrey Johnson,Nova Systems,Web Dev,407,Pending,Germany,2025-08-14,2025-10-23,347.0,1.0
P004,DataCore,I1999,William Middleton,DataCore,Masterclass,988,Paid,Canada,2024-05-05,2025-12-03,482.5,5.0
P005,Nova Systems,I2000,Amanda Torres,Nova Systems,SEO,1026,Pending,United Kingdom,2025-02-25,2025-04-10,1013.0,1.0
P007,Skyline Inc.,I2001,Unknown,Skyline Inc.,Masterclass,873,Failed,Nigeria,2025-09-08,2025-09-29,625.0,2.0
P007,Green Energy,I2002,Andrew Ayala,Green Energy,Social Media,729,Paid,Nigeria,2025-09-11,2025-10-30,480.0,2.0
P004,Green Energy,I2003,Elizabeth Davis,Green Energy,Branding,460,Failed,United Kingdom,2025-09-11,2025-10-08,225.0,1.0
P002,Green Energy,I2004,Craig Adams,Green Energy,Masterclass,1831,Pending,Nigeria,2024-12-28,2025-04-12,783.0,3.0
P007,InfinitX,I2005,Catherine Oneill,InfinitX,Cloud Migration,208,Pending,Nigeria,2024-02-02,2025-02-17,482.5,5.0
P007,Alpha Tech,I2006,Christine Thomas,Alpha Tech,Web Dev,1702,Pending,United Kingdom,2024-06-09,2025-07-13,396.0,3.0
P004,DataCore,I2007,Teresa Horton,DataCore,Branding,800,Failed,United States,2024-09-27,2025-05-03,482.5,2.0
P003,EcoTrans,I2008,Rebecca Wheeler,EcoTrans,Branding,1974,Pending,United States,2024-02-09,2025-02-17,1151.0,5.0
P005,Skyline Inc.,I2009,Peter Brown,Skyline Inc.,Analytics,303,Failed,United States,2025-01-30,2025-06-04,298.0,2.0
P010,Betta Ltd.,I2010,Christopher Martinez,Betta Ltd.,Social Media,1528,Failed,United States,2024-02-16,2024-03-01,39.0,4.0
P010,InfinitX,I2011,Joy Salazar,InfinitX,SEO,1384,Pending,Canada,2023-11-06,2024-10-29,482.5,1.0
P005,Betta Ltd.,I2012,Shannon Sherman,Betta Ltd.,Social Media,978,Failed,Nigeria,2025-07-21,2025-10-09,196.0,3.0
P010,Nova Systems,I2013,Michael Tyler,Nova Systems,Cloud Migration,988,Paid,Germany,2025-01-05,2025-04-07,482.5,5.0
P006,DataCore,I2014,Matthew Williams,DataCore,Branding,1750,Paid,Canada,2023-11-17,2024-07-01,1110.0,1.0
P004,Skyline Inc.,I2015,Jasmine Werner,Skyline Inc.,Growth Strategy,1718,Failed,Germany,2024-12-25,2025-01-14,482.5,1.0
P009,CloudSoft,I2016,Nicholas Lyons,CloudSoft,Web Dev,118,Failed,Canada,2023-11-12,2025-09-01,482.5,5.0
P009,Green Energy,I2017,Jennifer Rubio,Green Energy,Cloud Migration,854,Failed,Canada,2025-02-15,2025-09-04,55.0,4.0
P001,Betta Ltd.,I2018,Diane Delgado,Betta Ltd.,Growth Strategy,230,Failed,Nigeria,2025-06-01,2025-10-20,154.0,3.0
P007,CloudSoft,I2019,Jesse Simon,CloudSoft,SEO,1816,Failed,United Kingdom,2025-02-27,2025-08-09,30.0,4.0
P008,InfinitX,I2020,Jonathon Schwartz,InfinitX,Analytics,488,Pending,United Kingdom,2024-12-18,2025-03-31,834.0,3.0
P004,Nova Systems,I2021,Denise Harper,Nova Systems,Growth Strategy,586,Failed,United States,2024-11-27,2025-03-28,1199.0,5.0
P002,Betta Ltd.,I2022,Harry Clark,Betta Ltd.,Cloud Migration,578,Failed,Germany,2024-10-01,2025-02-17,482.5,2.0
P003,EcoTrans,I2023,Nancy Koch,EcoTrans,SEO,1500,Pending,United Kingdom,2023-11-25,2024-12-15,351.0,2.0
P006,DataCore,I2024,Dominic Russell,DataCore,Growth Strategy,583,Failed,Canada,2025-03-23,2025-08-10,482.5,5.0
P005,Nova Systems,I2025,Mark Garcia,Nova Systems,Growth Strategy,1125,Pending,Nigeria,2025-02-22,2025-06-25,821.0,1.0
P006,DataCore,I2026,Charles Myers,DataCore,Growth Strategy,852,Failed,Canada,2024-01-07,2025-09-19,482.5,2.0
P002,Nova Systems,I2027,Manuel Brown,Nova Systems,Branding,720,Pending,United States,2024-06-02,2024-09-14,482.5,5.0
P002,DataCore,I2028,Cameron Wood,DataCore,Web Dev,1032,Pending,Nigeria,2025-08-29,2025-09-13,482.5,1.0
P001,Skyline Inc.,I2029,Michael Baker,Skyline Inc.,SEO,1784,Failed,Canada,2024-11-16,2025-10-03,309.0,4.0
P004,TechBridge,I2030,Jonathan Clay,TechBridge,Analytics,902,Failed,Canada,2025-06-27,2025-10-02,213.0,5.0
P003,EcoTrans,I2031,Joseph Valencia,EcoTrans,Masterclass,674,Pending,Nigeria,2024-02-20,2025-04-07,482.5,2.0
P008,TechBridge,I2032,Pedro Reynolds,TechBridge,Masterclass,1630,Paid,Germany,2023-12-07,2025-01-24,482.5,5.0
P007,Skyline Inc.,I2033,Mrs. Lindsey Richardson,Skyline Inc.,Analytics,1203,Paid,Nigeria,2024-07-28,2025-03-10,482.5,4.0
P007,Betta Ltd.,I2034,Tara Archer,Betta Ltd.,Growth Strategy,957,Paid,Germany,2025-01-05,2025-01-08,482.5,3.0
P010,InfinitX,I2035,Rebecca Bright,InfinitX,Growth Strategy,1993,Pending,Canada,2024-07-30,2024-08-21,294.0,2.0
P004,Betta Ltd.,I2036,Donald Roberts,Betta Ltd.,Masterclass,1143,Failed,United Kingdom,2025-07-02,2025-09-13,1110.0,3.0
P006,Betta Ltd.,I2037,Anna Silva,Betta Ltd.,Masterclass,578,Paid,United Kingdom,2024-02-16,2024-04-04,482.5,1.0
P005,CloudSoft,I2038,Mark Shelton,CloudSoft,Growth Strategy,965,Failed,Nigeria,2025-04-17,2025-11-12,482.5,1.0
P003,Green Energy,I2039,Leah Carr,Green Energy,SEO,1004,Pending,United Kingdom,2023-12-26,2024-01-01,900.0,3.0
P008,InfinitX,I2040,Nicole Aguilar,InfinitX,Growth Strategy,1144,Pending,United Kingdom,2025-02-18,2025-05-06,482.5,5.0
P005,DataCore,I2041,Mark Wilson,DataCore,SEO,189,Failed,United Kingdom,2024-04-07,2025-07-23,719.0,4.0
P002,InfinitX,I2042,Dr. Bryan Clark,InfinitX,SEO,1595,Paid,Canada,2024-03-20,2025-11-05,898.0,1.0
P004,Green Energy,I2043,Zachary Murphy,Green Energy,Cloud Migration,1832,Failed,Canada,2024-05-14,2025-07-20,983.0,3.0
P008,EcoTrans,I2044,Kimberly Barker,EcoTrans,Masterclass,274,Paid,Nigeria,2024-05-12,2024-06-04,843.0,3.0
P006,Alpha Tech,I2045,William Robinson,Alpha Tech,Growth Strategy,1607,Failed,Nigeria,2025-01-01,2025-03-18,850.0,5.0
P008,TechBridge,I2046,Heather Drake,TechBridge,SEO,1182,Failed,Canada,2025-01-05,2025-09-27,482.5,5.0
P007,Alpha Tech,I2047,Jeffrey Hall,Alpha Tech,Web Dev,1278,Failed,Canada,2025-05-11,2025-11-01,682.0,4.0
P008,DataCore,I2048,Erica Snyder,DataCore,Social Media,1934,Failed,United States,2023-10-23,2025-08-23,836.0,5.0
P007,InfinitX,I2049,Zachary Daniels,InfinitX,Web Dev,1597,Pending,Canada,2025-03-17,2025-10-14,22.0,2.0
P002,Betta Ltd.,I2050,Deborah Johnson,Betta Ltd.,Cloud Migration,1144,Pending,United States,2024-07-24,2025-03-08,482.5,5.0
P010,Nova Systems,I2051,Alvin Wu,Nova Systems,Growth Strategy,606,Pending,Nigeria,2024-04-01,2024-04-05,482.5,2.0
P002,CloudSoft,I2052,Christopher Brown,CloudSoft,Growth Strategy,430,Pending,United Kingdom,2024-10-06,2025-01-13,482.5,3.0
P004,Betta Ltd.,I2053,Robert Nelson,Betta Ltd.,Social Media,659,Failed,Canada,2025-08-19,2025-10-18,12.0,2.0
P007,Betta Ltd.,I2054,Andrew Perez,Betta Ltd.,Branding,489,Failed,United Kingdom,2024-04-05,2025-03-06,482.5,1.0
P002,EcoTrans,I2055,Kimberly Moore,EcoTrans,Growth Strategy,1430,Pending,Canada,2025-05-07,2025-10-20,474.0,5.0
P004,TechBridge,I2056,Kyle Edwards,TechBridge,Growth Strategy,1487,Failed,United Kingdom,2024-04-06,2025-06-02,482.5,5.0
P002,Nova Systems,I2057,Benjamin Robinson,Nova Systems,Analytics,819,Failed,Nigeria,2024-11-20,2025-09-10,785.0,3.0
P005,DataCore,I2058,Brandon Barnett,DataCore,Analytics,1122,Pending,Nigeria,2023-11-05,2025-10-20,32.0,2.0
P010,Skyline Inc.,I2059,Matthew Padilla,Skyline Inc.,Web Dev,619,Failed,United States,2024-05-15,2025-08-14,421.0,3.0
P001,Skyline Inc.,I2060,Veronica Morris,Skyline Inc.,Masterclass,1034,Failed,Canada,2024-09-10,2025-01-01,134.0,2.0
P008,Betta Ltd.,I2061,Robert Anderson,Betta Ltd.,Cloud Migration,494,Failed,Canada,2024-11-23,2025-01-01,482.5,1.0
P004,EcoTrans,I2062,Jeremy Davis,EcoTrans,Web Dev,1911,Paid,United Kingdom,2024-10-10,2025-09-06,264.0,1.0
P007,Green Energy,I2063,Samuel Hill,Green Energy,SEO,1144,Pending,Germany,2024-06-11,2025-01-12,482.5,5.0
P001,InfinitX,I2064,Carolyn Walker,InfinitX,Masterclass,1452,Pending,Canada,2023-10-17,2025-07-18,88.0,3.0
P004,Alpha Tech,I2065,Jason Foster Jr.,Alpha Tech,SEO,114,Pending,Canada,2024-06-13,2024-10-20,182.0,2.0
P003,Betta Ltd.,I2066,Edward Keller,Betta Ltd.,Growth Strategy,1791,Paid,United Kingdom,2025-01-27,2025-04-22,254.0,1.0
P007,InfinitX,I2067,Matthew Lloyd,InfinitX,Masterclass,795,Failed,Canada,2024-06-27,2025-03-03,482.5,1.0
P009,EcoTrans,I2068,Dr. Justin Huff,EcoTrans,Branding,1038,Failed,Nigeria,2023-10-08,2025-04-01,482.5,3.0
P010,InfinitX,I2069,Gina Wright,InfinitX,Masterclass,440,Pending,Nigeria,2024-02-25,2025-09-01,631.0,1.0
P005,Skyline Inc.,I2070,Edwin Meadows,Skyline Inc.,Branding,132,Pending,Nigeria,2024-01-17,2025-04-23,604.0,1.0
P010,InfinitX,I2071,Unknown,InfinitX,Branding,1140,Failed,United Kingdom,2025-07-27,2025-10-31,1089.0,1.0
P001,Nova Systems,I2072,Roy Ross,Nova Systems,Web Dev,1945,Pending,United States,2024-04-09,2024-10-21,482.5,5.0
P003,Green Energy,I2073,Thomas Rosario,Green Energy,Web Dev,380,Failed,Nigeria,2025-01-04,2025-11-12,482.5,2.0
P006,CloudSoft,I2074,Michael Hughes,CloudSoft,Cloud Migration,1821,Paid,Nigeria,2025-05-28,2025-06-05,881.0,3.0
P008,Alpha Tech,I2075,Yvonne Cardenas,Alpha Tech,Analytics,1149,Pending,Germany,2024-08-08,2024-12-16,245.0,3.0
P007,Green Energy,I2076,Unknown,Green Energy,SEO,652,Failed,United States,2024-08-23,2025-10-25,492.0,1.0
P010,Betta Ltd.,I2077,Susan Ortega,Betta Ltd.,Web Dev,205,Failed,Nigeria,2024-11-29,2025-01-31,117.0,5.0
P005,Alpha Tech,I2078,Ann Morgan,Alpha Tech,Cloud Migration,1788,Paid,United Kingdom,2024-12-18,2025-03-02,482.5,3.0
P009,TechBridge,I2079,Theodore Dominguez,TechBridge,Analytics,151,Pending,United States,2025-08-21,2025-11-27,482.5,2.0
P004,InfinitX,I2080,Robert Murray,InfinitX,Analytics,1624,Failed,United States,2024-06-03,2025-10-12,733.0,4.0
P001,CloudSoft,I2081,Shane Manning,CloudSoft,Social Media,1142,Failed,United States,2025-05-18,2025-10-11,140.0,3.0
P008,CloudSoft,I2082,Lori Yang,CloudSoft,Branding,1421,Paid,Germany,2023-12-22,2025-06-01,366.0,2.0
P008,Skyline Inc.,I2083,Yvonne Oliver,Skyline Inc.,Analytics,1600,Failed,Canada,2024-06-16,2025-10-19,688.0,4.0
P003,Betta Ltd.,I2084,Brian Johnson,Betta Ltd.,Masterclass,330,Failed,Canada,2023-11-17,2025-02-12,482.5,4.0
P008,Green Energy,I2085,Stuart Rich,Green Energy,Social Media,1226,Paid,Nigeria,2024-05-10,2025-01-25,232.0,2.0
P009,Betta Ltd.,I2086,Mr. Seth Ward,Betta Ltd.,Cloud Migration,648,Failed,Nigeria,2024-11-19,2025-02-14,870.0,3.0
P002,Green Energy,I2087,Nicole Olson,Green Energy,SEO,1667,Failed,Canada,2024-01-03,2024-05-25,482.5,5.0
P010,InfinitX,I2088,Jennifer Robinson,InfinitX,Social Media,1126,Paid,Canada,2025-08-28,2025-11-22,690.0,4.0
P003,Nova Systems,I2089,Bruce Peterson,Nova Systems,SEO,1953,Failed,Germany,2025-05-14,2025-06-25,400.0,3.0
P008,Betta Ltd.,I2090,Roy Contreras,Betta Ltd.,Analytics,1205,Failed,Germany,2023-11-03,2025-04-22,482.5,2.0
P004,Green Energy,I2091,Hannah Wagner,Green Energy,Social Media,672,Paid,United States,2025-07-26,2025-08-13,156.0,4.0
P003,Skyline Inc.,I2092,Steve Kim,Skyline Inc.,Cloud Migration,162,Pending,Canada,2025-05-24,2025-07-01,494.0,2.0
P005,InfinitX,I2093,Jody Hardy,InfinitX,SEO,1846,Failed,Nigeria,2024-12-31,2025-08-19,482.5,4.0
P008,Betta Ltd.,I2094,Brittany Thomas,Betta Ltd.,SEO,1277,Pending,United States,2024-07-14,2024-08-22,830.0,3.0
P006,Nova Systems,I2095,Tony Mayer,Nova Systems,Growth Strategy,744,Failed,Canada,2024-09-07,2024-12-15,378.0,3.0
P008,TechBridge,I2096,Joseph Sullivan,TechBridge,SEO,441,Pending,United States,2025-02-01,2025-08-19,708.0,2.0
P009,DataCore,I2097,Eric Klein,DataCore,Social Media,320,Pending,Nigeria,2024-07-25,2024-09-14,991.0,3.0
P006,Green Energy,I2098,Patricia Wolfe,Green Energy,Masterclass,161,Failed,United Kingdom,2025-06-26,2025-10-26,482.5,3.0
P004,Alpha Tech,I2099,Unknown,Alpha Tech,Web Dev,751,Paid,Nigeria,2024-08-13,2024-12-22,739.0,1.0
P001,Green Energy,I2100,Michelle Eaton,Green Energy,SEO,959,Pending,United Kingdom,2025-05-12,2025-10-21,370.0,1.0
P004,Green Energy,I2101,Willie Hayes,Green Energy,SEO,1959,Pending,Nigeria,2024-03-16,2025-06-11,765.0,1.0
P004,InfinitX,I2102,Francisco Mason,InfinitX,SEO,1821,Paid,United States,2024-05-29,2025-08-15,940.0,5.0
P007,Green Energy,I2103,Veronica Lee,Green Energy,Social Media,271,Pending,Canada,2025-01-31,2025-09-25,1140.0,3.0
P005,InfinitX,I2104,Matthew Ramirez,InfinitX,Web Dev,1035,Failed,Germany,2024-10-04,2025-05-22,888.0,1.0
P006,Green Energy,I2105,Daniel Nunez,Green Energy,SEO,582,Pending,Nigeria,2025-08-08,2025-10-08,482.5,5.0
P010,Betta Ltd.,I2106,Marie Williams,Betta Ltd.,SEO,1927,Paid,Nigeria,2024-03-11,2025-03-29,398.0,3.0
P002,CloudSoft,I2107,Bianca Wilson,CloudSoft,Cloud Migration,1894,Failed,Nigeria,2025-03-02,2025-05-01,381.0,3.0
P008,Nova Systems,I2108,Jo Johnson PhD,Nova Systems,Web Dev,1444,Failed,Nigeria,2024-01-21,2025-12-10,174.0,5.0
P003,EcoTrans,I2109,Unknown,EcoTrans,Masterclass,315,Failed,Nigeria,2024-12-01,2025-04-15,392.0,3.0
P007,Betta Ltd.,I2110,Andrea Wilson,Betta Ltd.,Web Dev,1984,Pending,Germany,2025-01-02,2025-05-23,960.0,2.0
P010,Alpha Tech,I2111,Thomas Williams,Alpha Tech,Cloud Migration,1282,Failed,Nigeria,2025-01-07,2025-05-17,612.0,1.0
P009,Betta Ltd.,I2112,Mary Lam,Betta Ltd.,Social Media,117,Pending,United Kingdom,2023-12-01,2024-02-13,482.5,3.0
P009,Betta Ltd.,I2113,Unknown,Betta Ltd.,Masterclass,911,Failed,Nigeria,2024-02-15,2024-09-19,636.0,1.0
P007,Alpha Tech,I2114,Michelle Hunter,Alpha Tech,Cloud Migration,1203,Failed,United Kingdom,2024-05-15,2025-07-08,905.0,1.0
P009,TechBridge,I2115,Joshua Cummings,TechBridge,Web Dev,1814,Failed,Germany,2024-10-07,2025-01-12,692.0,4.0
P001,Skyline Inc.,I2116,William Benson,Skyline Inc.,SEO,563,Failed,Nigeria,2023-12-29,2025-11-10,482.5,4.0
P010,Betta Ltd.,I2117,Ronald Reed,Betta Ltd.,Web Dev,138,Failed,Canada,2025-02-20,2025-09-08,482.5,4.0
P003,DataCore,I2118,Susan Hamilton,DataCore,Growth Strategy,1108,Failed,United Kingdom,2024-10-12,2025-05-11,675.0,3.0
P010,Green Energy,I2119,Courtney Turner,Green Energy,Analytics,825,Failed,Nigeria,2025-04-04,2025-11-03,482.5,3.0
P007,Skyline Inc.,I2120,Steven Skinner,Skyline Inc.,Cloud Migration,1510,Pending,United States,2025-02-19,2025-07-15,482.5,5.0
P005,EcoTrans,I2121,Michael Gates,EcoTrans,SEO,1017,Pending,United Kingdom,2023-11-27,2024-01-17,732.0,5.0
P001,Skyline Inc.,I2122,Megan Holmes,Skyline Inc.,Growth Strategy,1192,Failed,Canada,2024-09-26,2024-12-03,482.5,5.0
P008,Nova Systems,I2123,Timothy Robinson,Nova Systems,Analytics,1765,Paid,Canada,2024-04-26,2025-02-14,829.0,1.0
P004,TechBridge,I2124,Heather Carey,TechBridge,Masterclass,415,Failed,Canada,2025-03-08,2025-08-10,871.0,5.0
P009,Nova Systems,I2125,Timothy Wilson,Nova Systems,Social Media,595,Pending,Nigeria,2023-10-28,2024-01-10,482.5,5.0
P009,Skyline Inc.,I2126,Michelle Simpson,Skyline Inc.,Social Media,1980,Failed,Canada,2024-03-14,2025-03-02,482.5,3.0
P006,Betta Ltd.,I2127,Mason Bentley,Betta Ltd.,Analytics,1208,Paid,United Kingdom,2023-11-24,2025-01-04,482.5,4.0
P002,Skyline Inc.,I2128,Joshua Francis,Skyline Inc.,Growth Strategy,1420,Failed,Nigeria,2025-05-03,2025-09-30,1056.0,3.0
P010,Betta Ltd.,I2129,Michelle Good,Betta Ltd.,Branding,225,Pending,United States,2025-03-22,2025-09-08,776.0,5.0
P005,InfinitX,I2130,Stephanie Diaz,InfinitX,Web Dev,1742,Failed,Nigeria,2024-09-18,2024-10-13,482.5,2.0
P007,EcoTrans,I2131,Randall Greene MD,EcoTrans,Cloud Migration,1387,Pending,Nigeria,2024-05-17,2025-04-10,99.0,1.0
P004,DataCore,I2132,Tina Hale,DataCore,Branding,1389,Failed,United States,2025-05-19,2025-09-11,482.5,2.0
P009,EcoTrans,I2133,Katrina Meadows,EcoTrans,Growth Strategy,878,Pending,Nigeria,2024-02-28,2025-05-05,844.0,4.0
P010,EcoTrans,I2134,Deanna Smith,EcoTrans,Masterclass,801,Failed,Nigeria,2025-02-18,2025-11-28,482.5,4.0
P008,EcoTrans,I2135,Troy Harris,EcoTrans,Cloud Migration,1586,Paid,United States,2024-09-24,2025-07-31,131.0,5.0
P001,CloudSoft,I2136,Chad Massey,CloudSoft,Analytics,1394,Failed,Nigeria,2025-08-22,2025-12-15,482.5,3.0
P010,DataCore,I2137,Douglas Baker,DataCore,Branding,1073,Pending,United Kingdom,2025-05-26,2025-12-08,217.0,5.0
P005,Skyline Inc.,I2138,Richard Davis,Skyline Inc.,Branding,1057,Pending,Germany,2024-03-10,2025-04-23,482.5,4.0
P004,Alpha Tech,I2139,Taylor Taylor,Alpha Tech,Web Dev,401,Pending,Germany,2024-10-06,2025-05-25,482.5,1.0
P010,Alpha Tech,I2140,Benjamin Giles,Alpha Tech,Branding,1214,Failed,United States,2024-11-05,2025-05-13,482.5,1.0
P005,CloudSoft,I2141,Teresa Jones,CloudSoft,Cloud Migration,1444,Paid,Canada,2024-02-17,2024-08-11,712.0,2.0
P008,EcoTrans,I2142,John Livingston,EcoTrans,Social Media,1186,Paid,United States,2024-12-27,2025-03-11,248.0,1.0
P001,Betta Ltd.,I2143,Benjamin Kim,Betta Ltd.,Analytics,1625,Pending,Canada,2024-03-08,2025-07-29,1131.0,1.0
P001,InfinitX,I2144,Kevin Lawson,InfinitX,Analytics,1541,Pending,United States,2023-11-08,2025-04-07,482.5,1.0
P002,Betta Ltd.,I2145,Jennifer Henderson,Betta Ltd.,Masterclass,181,Pending,United States,2024-01-22,2025-06-15,482.5,2.0
P004,Green Energy,I2146,Laura Davis,Green Energy,Analytics,230,Paid,Nigeria,2024-07-25,2025-09-09,335.0,5.0
P006,DataCore,I2147,Shawn Sanchez,DataCore,Cloud Migration,1741,Failed,Germany,2024-08-17,2025-03-23,214.0,1.0
P006,InfinitX,I2148,Christopher Oconnor,InfinitX,Growth Strategy,1883,Paid,United States,2024-04-07,2025-11-20,729.0,1.0
P005,Alpha Tech,I2149,Joshua Davis,Alpha Tech,Branding,1495,Failed,United Kingdom,2024-09-25,2025-03-07,998.0,1.0
P005,DataCore,I2150,Joshua Bell,DataCore,Growth Strategy,542,Pending,Germany,2025-06-08,2025-12-02,328.0,3.0
P010,CloudSoft,I2151,Frank Brown,CloudSoft,Analytics,1139,Paid,Canada,2025-02-18,2025-08-23,223.0,4.0
P008,DataCore,I2152,Tammy Thompson,DataCore,Cloud Migration,1123,Failed,Germany,2025-06-29,2025-10-18,919.0,4.0
P004,TechBridge,I2153,Laura Travis,TechBridge,Growth Strategy,1061,Pending,Nigeria,2025-09-12,2025-09-21,482.5,5.0
P005,DataCore,I2154,Sara Burton,DataCore,Growth Strategy,1593,Paid,Canada,2024-01-29,2025-11-26,482.5,3.0
P005,Nova Systems,I2155,Jesse Davis,Nova Systems,Growth Strategy,964,Paid,Nigeria,2024-01-24,2025-05-07,378.0,3.0
P003,Betta Ltd.,I2156,Whitney Garrison,Betta Ltd.,Growth Strategy,628,Pending,Nigeria,2024-10-20,2025-08-10,482.5,1.0
P006,TechBridge,I2157,John Jones,TechBridge,Masterclass,1647,Failed,Canada,2023-12-22,2025-08-20,281.0,2.0
P001,TechBridge,I2158,Timothy Johnson,TechBridge,Web Dev,621,Pending,Nigeria,2025-04-21,2025-11-16,986.0,1.0
P008,TechBridge,I2159,Lindsay Trevino,TechBridge,Analytics,1201,Pending,Canada,2024-07-27,2025-09-19,841.0,5.0
P004,Nova Systems,I2160,Valerie Steele,Nova Systems,Cloud Migration,944,Failed,Canada,2024-09-05,2025-06-30,965.0,4.0
P001,Green Energy,I2161,Darrell King,Green Energy,SEO,962,Paid,United States,2024-09-21,2024-10-18,650.0,2.0
P001,Betta Ltd.,I2162,Noah Guerrero,Betta Ltd.,Cloud Migration,1140,Paid,Nigeria,2024-04-25,2025-07-04,482.5,1.0
P009,Betta Ltd.,I2163,Jeremy Douglas,Betta Ltd.,Branding,442,Pending,Nigeria,2024-03-12,2025-01-10,79.0,4.0
P008,CloudSoft,I2164,Connie Prince,CloudSoft,Social Media,592,Pending,Nigeria,2025-01-21,2025-07-14,897.0,1.0
P003,Alpha Tech,I2165,Michael Roberts,Alpha Tech,Branding,1275,Failed,United Kingdom,2024-12-25,2025-04-21,482.5,3.0
P004,DataCore,I2166,George Carr,DataCore,Analytics,839,Pending,United States,2024-12-25,2025-08-24,482.5,3.0
P008,InfinitX,I2167,Joseph Price,InfinitX,Cloud Migration,1549,Failed,Nigeria,2025-01-12,2025-10-04,52.0,4.0
P006,CloudSoft,I2168,Brittany Vargas,CloudSoft,Web Dev,452,Failed,Canada,2025-06-29,2025-09-01,482.5,3.0
P006,InfinitX,I2169,David Hale,InfinitX,Analytics,1983,Failed,United Kingdom,2025-04-13,2025-06-09,482.5,4.0
P002,Betta Ltd.,I2170,Julie King,Betta Ltd.,Branding,1080,Pending,Germany,2024-01-05,2025-11-17,1087.0,2.0
P008,Alpha Tech,I2171,Andrew Chavez,Alpha Tech,Social Media,1157,Paid,Canada,2024-07-13,2025-07-15,910.0,2.0
P009,Nova Systems,I2172,Joseph Moore,Nova Systems,Branding,1828,Failed,United States,2024-12-25,2025-06-15,847.0,2.0
P010,Skyline Inc.,I2173,Michael Watson,Skyline Inc.,Web Dev,1286,Pending,Germany,2024-06-08,2025-11-16,823.0,3.0
P007,Betta Ltd.,I2174,Jeremy Campbell,Betta Ltd.,Growth Strategy,686,Failed,Canada,2024-05-04,2025-07-05,482.5,3.0
P010,CloudSoft,I2175,Anita Fernandez,CloudSoft,Cloud Migration,518,Pending,United States,2024-04-11,2024-10-15,482.5,4.0
P005,CloudSoft,I2176,Todd Morgan,CloudSoft,Growth Strategy,955,Pending,United States,2024-11-23,2025-01-12,482.5,5.0
P008,TechBridge,I2177,Christina Hamilton,TechBridge,SEO,255,Pending,United Kingdom,2024-09-06,2024-12-30,1145.0,5.0
P005,Betta Ltd.,I2178,Todd Crane,Betta Ltd.,Social Media,1405,Failed,United Kingdom,2024-04-11,2024-10-02,1010.0,3.0
P008,TechBridge,I2179,Alvin Richardson,TechBridge,Analytics,1633,Failed,Nigeria,2025-08-05,2025-09-13,119.0,5.0
P004,Skyline Inc.,I2180,Amanda Hall,Skyline Inc.,Social Media,205,Failed,United States,2023-11-24,2025-09-15,482.5,1.0
P003,Green Energy,I2181,Michelle Gray,Green Energy,Masterclass,1788,Failed,United Kingdom,2023-09-26,2023-11-18,433.0,5.0
P006,CloudSoft,I2182,Joanna Harris,CloudSoft,SEO,1830,Failed,United States,2025-03-21,2025-04-23,482.5,4.0
